LocationID	LocationName	Organisation_name	ZIP	adress_town	adress_street	adress_number	state	country	coordinates_east	coordinates_north	dcpLatitude	dcpLongitude	connected_towns	connected_people_2018	total_population	note	report_category
ATTP_6-M3358117R0	AWV Leibnitzerfeld Süd ARA Strass 10/1414	Abwasserverband Leibnitzerfeld-Süd	8472.0	Straß in Steiermark	Murweg	10	Styria	Austria	575158.2667	315654.3749	46.71738958	15.62449812	Leutschach an der Weinstraße, Großklein, Gamlitz, Ehrenhausen an der Weinstraße, Gabersdorf, , , Leibnitz	12739.0	25268.0		general; alps
ATTP_6-M3381017R0	Marktgemeinde Unzmarkt - Frauenburg ARA Unzmarkt 8/318	Marktgemeinde Unzmarkt-Frauenburg	8800.0	Unzmarkt	Simon Hafnerplatz	2	Styria	Austria	484891.6857	368103.2201	47.20701338	14.45352317	Unzmarkt-Frauenburg	1055.0	1322.0		general; alps
ATTP_6-M3384279R0	AWV Raum Stainz ARA Stainz 3/1741	AWV Raum Stainz	8510.0	Stainz	Hauptplatz	1	Styria	Austria	548988.3305	333647.547	46.88565333	15.2881477	Stainz, Sankt Stefan ob Stainz	10165.0	12213.0		general; alps
ATTP_6-M3389274R0	Marktgemeinde Dobl-Zwaring ARA Zwaring-Pöls 6/3036	Marktgemeinde Dobl-Zwaring-GSR_2015	8143.0	Dobl	Unterberg	30	Styria	Austria	557910.4432	335834.1722	46.90324434	15.40596341	Dobl-Zwaring	1240.0	3525.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_6-M3395181R0	Marktgemeinde Straden ARA Straden-Puxa 15/748	Marktgemeinde Straden-GSR_2015	8345.0	Straden	Straden	2	Styria	Austria	595021.3674	323992.2661	46.78681079	15.88780043	Sankt An am Aigen, Straden, Gs, Bad Gleichenberg, Deutsch Goritz	1590.0	19029.0		general; alps
ATTP_6-M3398821R0	Marktgemeinde Klöch ARA Klöch-Pölten 15/488	Marktgemeinde Klöch	8493.0	Klöch	Klöch	110	Styria	Austria	602612.0712	319222.0927	46.74162851	15.98504805	Klöch, Halbenrain, Tieschen	544.0	4157.0		general; alps
ATTP_6-M3400230R0	RHV Raum Hartberg ARA Hartberg 7/3721	RHV Raum Hartberg	8230.0	Hartberg	Hauptplatz	10	Styria	Austria	600199.2552	378010.248	47.27102584	15.979658	Hartberg, Hartberg Umgebung, Buch-St. Magdale, Grafendorf bei Hartberg, Greinbach, Sankt Johann in der Haide	39360.0	18136.0		general; alps
ATTP_6-M3403767R0	Marktgemeinde St. An am Aigen ARA St. An am Aigen 4/1141	Marktgemeinde Sankt An am Aigen-GSR_2015	8354.0	Aigen	Marktstraße	7	Styria	Austria	601255.8598	327167.8622	46.81349662	15.97083304	Sankt An am Aigen	957.0	2342.0		general; alps
ATTP_6-M3406862R0	WV Unteres Liesingtal  ARA St. Michael 11/1384	Abwasserverband Unteres Liesingtal	8770.0	St. Michael in Obersteiermark	Murfeld	5	Styria	Austria	528386.1595	383369.777	47.33727144	15.0320719	Sankt Michael in Obersteiermark, Kammern im Liesingtal, Sankt Peter-Freienstein, Sankt Stefan ob Leoben, Traboch	8173.0	10321.0		general; alps
ATTP_6-M3407477R0	AWV Gleisdorfer Becken ARA Gleisdorf 17/35	Abwasserverband Gleisdorfer Becken	8200.0	Gleisdorf	Steinbergstraße	45	Styria	Austria	580656.8702	357591.5728	47.09307862	15.71318136	Eggersdorf bei Graz, Kumberg, Kainbach bei Graz, Nestelbach bei Graz, Laßnitzhöhe, Ludersdorf-Wilfersdorf, Sibelkirchen, Gleisdorf, Hofstätten an der Raab, St. Margarethen an der Raab, Sankt Ruprecht an der Raab	25078.0	48033.0		general; alps
ATTP_6-M3409760R0	RHV Leoben, Stadtgemeinde Leoben ARA Leoben 11/974	Reinhaltungsverband Leoben	8700.0	Leoben	Obritzfeldweg	1	Styria	Austria	533878.4418	389051.0555	47.38727446	15.10646252	Leoben, Niklasdorf, Sankt Peter-Freienstein, Proleb	27824.0	30910.0		general; alps
ATTP_6-M3410748R0	Stadtgemeinde Eisenerz ARA Eisenerz 11/990	Stadtgemeinde Eisenerz	8790.0	Eisenerz	Mario-Stecher-Platz	1	Styria	Austria	514442.2428	408536.4841	47.56625423	14.85405049	Eisenerz	5000.0	3903.0		general; alps
ATTP_6-M3411539R0	RHV Mittleres Saifental ARA Kaindorf 7/3875	Reinhalteverband Mittleres Saifental - Kläranlage	8224.0	Kaindorf	Kaindorf	29	Styria	Austria	595171.5314	371598.4313	47.2148852	15.91042278	Kaindorf, Hartl, Pöllau, Stubenberg	4513.0	13311.0		general; alps
ATTP_6-M3414195R0	Marktgemeinde Neudau ARA Neudau 7/3626	Marktgemeinde Neudau-GSR_2015	8292.0	Neudau	Hauptplatz	1	Styria	Austria	609615.2413	366505.1751	47.16462225	16.09864829	Neudau, Bad Waltersdorf	642.0	5311.0		general; alps
ATTP_6-M3426736R0	Marktgemeinde Mautern ARA Mautern 11/881	Marktgemeinde Mautern	8774.0	Mautern in Steiermark	Klostergasse	5a	Styria	Austria	514158.689	389544.61	47.39545824	14.84537832	Mautern in Steiermark	1103.0	1755.0		general; alps
ATTP_6-M3426844R0	VWG Marktgemeinde Kalwang-Wald am S. ARA Kalwang 11/863	VWG Marktgemeinde Kalwang-Wald am Schoberpaß	8775.0	Kalwang	Kirchplatz	1	Styria	Austria	508010.0059	391930.6173	47.41796827	14.76449885	Kalwang, Wald am Schoberpaß	1770.0	1549.0		general; alps
ATTP_6-M3444791R0	AWV Laßnitz-Wildbach-Gamsbach ARA Frauental 3/1303	WV Laßnitz-Wildbach-Gamsbach	8530.0	Deutschlandsberg	Hauptplatz	35	Styria	Austria	547874.5618	327282.4156	46.82864942	15.27145492	Deutschlandsberg, Frauental an der Laßnitz, Schwanberg, Groß Sankt Florian	11501.0	23291.0		general; alps
ATTP_6-M3445287R0	ARA Dobl Muttendorf 3/1896	RHV Unteres Kaichtal	8502.0	Lannach	Hauptplatz	1	Styria	Austria	555162.6124	339740.1294	46.9390303	15.37124446	Lanch, Sankt Josef (Weststeiermark), Dobl-Zwaring, Lieboch, Premstätten	5462.0	20070.0		general; alps
ATTP_6-M3446308R0	AWV Mittleres Laßnitztal ARA Zehndorf 3/2055	Abwasserverband Mittleres Laßnitztal	8522.0	Groß Sankt Florian	Marktplatz	3	Styria	Austria	558984.4153	329250.0143	46.84376411	15.4177424	Groß Sankt Florian	5673.0	4146.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_6-M3448019R0	AWV Feldbach-Mittleres Raabtal ARA Fladnitz. i. R. 4/1250	Abwasserverband Feldbach-Mittleres Raabtal	8330.0	Feldbach	Raabau	170	Styria	Austria	587551.0595	345416.6315	46.98165207	15.79888498	Paldau, Eichkögl, Kirchberg an der Raab, Edelsbach bei Feldbach, Sankt Marein bei Graz, Kirchbach-Zerlach, St. Margarethen an der Raab	5057.0	21405.0		general; alps
ATTP_6-M3449658R0	WV Mürzverband ARA Wartberg/Mürz II 13/1393	WV Mürzverband	8605.0	Diemlach	Linke Mürzzeile	20	Styria	Austria	560562.9888	404928.1509	47.52405933	15.46562903	Krieglach, Kindberg, Sankt Barbara im Mürztal, Langenwang	12400.0	23922.0		general; alps
ATTP_6-M3450226R0	WV Mürzverband ARA Langenwang/Mürz I 13/1413	WV Mürzverband	8605.0	Diemlach	Linke Mürzzeile	20	Styria	Austria	571180.4158	409274.1191	47.56044052	15.60828868	Neuberg an der Mürz, Mürzzuschlag, Langenwang, Spital am Semmering	13400.0	16286.0		general; alps
ATTP_6-M3453257R0	AWV Leibnitz-Wag-Kaindorf ARA Wag Leibnitz 10/1088	Abwasserverband Leibnitz-Wag-Kaindorf	8435.0	Wagna	Am Hochweg	40	Styria	Austria	570750.7909	320776.4062	46.76461065	15.56878587	Wag, Tillmitsch, Leibnitz, Heimschuh, Kitzeck im Sausal	22500.0	24855.0		general; alps
ATTP_6-M3455849R0	Marktgemeinde Eibiswald, ARA Pitschgau Eibiswald 3/2257	Marktgemeinde Eibiswald-GSR_2015	8552.0	Eibiswald	Eibiswald	17	Styria	Austria	549970.9823	313250.5683	46.70196053	15.29429478	Eibiswald, Wies	3417.0	10826.0		general; alps
ATTP_6-M3456512R0	AWV Oberes Sulmtal ARA Schwanberg 3/1994	AWV Oberes Sulmtal	8541.0	Schwanberg	Hauptplatz	6	Styria	Austria	544321.4077	319556.3097	46.75993836	15.22242871	Schwanberg	3622.0	4571.0		general; alps
ATTP_6-M3456527R0	AWV Oberes Sulmtal ARA Hollenegg 3/1994	AWV Oberes Sulmtal	8541.0	Schwanberg	Hauptplatz	6	Styria	Austria	546447.7244	321819.7042	46.77982998	15.25099033	Schwanberg, Deutschlandsberg	789.0	16234.0		general; alps
ATTP_6-M3456540R0	AWV Oberes Sulmtal ARA Sulmeck Greith Gasselsdorf 3/1994	AWV Oberes Sulmtal	8541.0	Schwanberg	Hauptplatz	6	Styria	Austria	553097.3899	316974.2635	46.73473826	15.33642445	Sankt Martin im Sulmtal, Wies, Pölfing-Brunn	4849.0	9098.0		general; alps
ATTP_6-M3458723R0	Marktgemeinde Deutschfeistritz ARA Deutschfeistritz Kleinstübing 6/722	Marktgemeinde Deutschfeistritz-GSR_2015	8121.0	Deutschfeistritz	Grazerstraße	1	Styria	Austria	550804.6876	366033.9973	47.1765533	15.32284351	Deutschfeistritz	1933.0	4399.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_6-M3461536R0	RHV Pößnitz-Saggautal ARA Leutschach 10/1834	RHV Pößnitz-Saggautal	8453.0	Radiga	Radiga	55	Styria	Austria	562454.5745	309651.0479	46.66663671	15.45622023	Leutschach an der Weinstraße	1581.0	3676.0		general; alps
ATTP_6-M3464616R0	Marktgemeinde Haus ARA Haus 19/487	Marktgemeinde Haus im Ennstal	8967.0	Haus	Schlossplatz	47	Styria	Austria	433190.3227	390629.1005	47.41433602	13.7725545	Haus	2701.0	2427.0		general; alps
ATTP_6-M3474261R0	Marktgemeinde Obdach ARA Obdach 8/704	Marktgemeinde Obdach-GSR_2015	8742.0	Obdach	Hauptstraße	31	Styria	Austria	503100.865	354411.082	47.08122386	14.69076122	Judenburg, Obdach	1684.0	13657.0		general; alps
ATTP_6-M3474844R0	AWV Raum Fürstenfeld ARA Fürstenfeld 5/50	AWV Raum Fürstenfeld	8280.0	Fürstenfeld	Augustiner Platz	1	Styria	Austria	610154.253	353167.6069	47.04451681	16.09949862	Unterlamm, Riegersburg, Fürstenfeld, Söchau, Bad Blumau, Burgau, Loipersdorf bei Fürstenfeld, Ilz, Großwilfersdorf, Ottendorf an der Rittschein, Bad Waltersdorf, Sibelkirchen, Gersdorf an der Feistritz	16000.0	37989.0		general; alps
ATTP_6-M3489301R0	Stadtgemeinde Graz ARA Graz Gössendorf 1/316	Stadt Graz	8010.0	Graz	Rathaus	0	Styria	Austria	562656.3192	346318.3047	46.99638898	15.47202767	Graz, Vasoldsberg, Weinitzen, Eggersdorf bei Graz, Raaba-Grambach, Hart bei Graz, Hausmannstätten, Kainbach bei Graz, Laßnitzhöhe, Nestelbach bei Graz, Stattegg, Thal	310206.0	329213.0		general; alps
ATTP_6-M3507571R0	AWV Liebochtal ARA Lieboch 6/2017	AWV Liebochtal	8501.0	Lieboch	Packerstraße	85	Styria	Austria	553134.4694	342450.2884	46.96388252	15.34553012	Hitzendorf, Haselsdorf-Tobelbad, Premstätten, Lieboch, Seiersberg-Pirka	11085.0	31264.0		general; alps
ATTP_6-M3517936R0	Stadtgemeinde Schladming, Gemeinde Ramsau am Dachstein, ARA Schladming 19/841	Stadtgemeinde Schladming-GSR_2015	8970.0	Schladming	Coburgstraße	45	Styria	Austria	428016.1043	388777.8213	47.39792016	13.7038526	Schladming, Haus	11995.0	9083.0		general; alps
ATTP_6-M3520257R0	Marktgemeinde Neumarkt in der Steiermark 14/483	Marktgemeinde Neumarkt in der Steiermark-GSR_2015	8820.0	Neumarkt in Steiermark	Hauptplatz	4	Styria	Austria	483437.7954	351864.8395	47.06110487	14.43130689	Neumarkt in der Steiermark, Scheifling	4006.0	7020.0		general; alps
ATTP_6-M3523396R0	Gemeinde Sankt Georgen am Kreischberg, ARA St. Georgen/St. Lorenzen 14/871	Gemeinde Sankt Georgen am Kreischberg-GSR_2015	8861.0	Sankt Georgen am Kreischberg	St. Georgen	45	Styria	Austria	458418.9217	356099.7682	47.10190365	14.10244182	Sankt Georgen am Kreischberg	2260.0	1765.0		general; alps
ATTP_6-M3532431R0	Marktgemeinde St.Stefan im Rosental ARA St. Stefan im Rosental 4/1443	Marktgemeinde Sankt Stefan im Rosental-GSR_2015	8083.0	Sankt Stefan im Rosental	Feldbacherstraße	24	Styria	Austria	581824.4225	335721.3491	46.89606436	15.7197194	Paldau, Kirchberg an der Raab, Sankt Stefan im Rosental, Gs, Jagerberg, Kirchbach-Zerlach	4337.0	22482.0		general; alps
ATTP_6-M3535322R0	Stadtgemeinde Oberwölz ARA Oberwölz 14/386	Stadtgemeinde Oberwölz-GSR_2015	8832.0	Oberwölz (Stadt)	Stadt	4	Styria	Austria	471894.3151	366774.6957	47.19661303	14.28171097	St. Peter am Kammersberg, Oberwölz	1456.0	4996.0		general; alps
ATTP_6-M3546306R0	Marktgemeinde Übelbach ARA Übelbach 6/2400	Marktgemeinde Übelbach	8124.0	Markt-Übelbach	Alter Markt	64	Styria	Austria	546177.4582	370443.9198	47.21726853	15.26324465	Übelbach	1833.0	2042.0		general; alps
ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	Gemeinde St. Johann in der Haide	8295.0	Sankt Johann in der Haide	St. Johann in der Haide	100	Styria	Austria	604620.9257	378569.4425	47.27468608	16.03833206	Hartberg, Lafnitz, Grafendorf bei Hartberg, Sankt Johann in der Haide	1011.0	13379.0		general; alps
ATTP_6-M3570835R0	ARA St. Radegund 6/1625	Gemeinde St. Radegund bei Graz	8061.0	Sankt Radegund bei Graz	Hauptstraße	10	Styria	Austria	564540.418	365211.7923	47.16585457	15.50372658	Sankt Radegund bei Graz	950.0	2150.0		general; alps
ATTP_6-M3583228R0	Marktgemeinde Semriach ARA Semriach 6/2779	Marktgemeinde Semriach	8102.0	Semriach	Markt	27	Styria	Austria	555495.1433	371583.6309	47.22537444	15.38664928	Semriach	1298.0	3305.0		general; alps
ATTP_6-M3586337R0	AWV Bruck/Mur - Oberaich ARA Bruck 2/777	Stadtgemeinde Bruck an der Mur-GSR_2015	8600.0	Bruck an der Mur	Koloman-Wallisch-Platz	1	Styria	Austria	547412.9423	390121.1949	47.39398546	15.28607575	Bruck an der Mur	17929.0	15837.0		general; alps
ATTP_6-M3586829R0	RHV Vorau und Umgebung ARA Vorau 7/3646	RHV Vorau und Umgebung	8250.0	Vorau	Rathausplatz	43	Styria	Austria	594150.21	391936.1174	47.39808054	15.90582307	Vorau	2140.0	4706.0		general; alps
ATTP_6-M3589961R0	AWV Paltental ARA Trieben 12/1614	Abwasserverband Paltental	8786.0	Rottenmann	Hauptstraße	56	Styria	Austria	485720.1889	400427.069	47.49771178	14.47069239	Gaishorn am See, Trieben	5033.0	4692.0		general; alps
ATTP_6-M3603222R0	Marktgemeinde Turu ARA Turu 2/784	Marktgemeinde Turu	8625.0	Turnau	Turnau	18	Styria	Austria	550049.7751	407664.9708	47.55118236	15.32695826	Aflenz , Turu	1985.0	4033.0		general; alps
ATTP_6-M3605321R0	Marktgemeinde St. Peter am Ottersbach ARA St. Peter am Ottersbach 15/410	Marktgemeinde Sankt Peter am Ottersbach-GSR_2015	8093.0	Sankt Peter am Ottersbach	Petersplatz	3	Styria	Austria	585633.3847	324742.012	46.7962602	15.76518868	Sankt Peter am Ottersbach	2950.0	2920.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_6-M3616096R0	Marktgemeinde Breiteu  ARA Breiteu 2/624	Marktgemeinde Breiteu a.H.	8614.0	Sankt Jakob-Breitenau	St. Jakob	9	Styria	Austria	556816.3658	389289.414	47.3843134	15.41033571	Breitenau am Hochlantsch, Pernegg an der Mur	1134.0	4021.0		general; alps
ATTP_6-M3616138R0	Marktgemeinde Riegersburg ARA Riegersburg 4/1122	Marktgemeinde Riegersburg-GSR_2015	8333.0	Riegersburg	Riegersburg	8	Styria	Austria	597998.6933	347213.4824	46.99474889	15.93695988	Fehring, Riegersburg	761.0	12199.0		general; alps
ATTP_6-M3616874R0	AWV Mariazellerland ARA Mariazell 2/638	Abwasserverband Mariazellerland	8630.0	Mariazell	Wiener Straße	19	Styria	Austria	547937.8807	430948.2432	47.76108112	15.30674681	Mariazell, Mitterbach am Erlaufsee	3000.0	4203.0		general; alps
ATTP_6-M3617275R0	AWV Einzugsbereich Thörlbach ARA Thörl 2/1121	AWV Einzugsbereich Thörlbach	8621.0	Palbersdorf	Palpersdorf	73	Styria	Austria	542186.8268	403191.6119	47.5127106	15.22104901	Aflenz	2920.0	2436.0		general; alps
ATTP_6-M3625481R0	Marktgemeinde Halbenrain ARA Halbenrain 15/601	Marktgemeinde Halbenrain	8492.0	Halbenrain	Halbenrain	220	Styria	Austria	599863.3314	316537.2856	46.71832205	15.94791056	Halbenrain	906.0	1753.0		general; alps
ATTP_6-M3631054R0	EMREG_BE_WV Gratkorn-Gratwein	Wasserverband Region Gratkorn-Gratwein	8101.0	Forstviertel	Brucker Straße	21	Styria	Austria	551775.3259	361340.3863	47.1341112	15.33405545	Peggau, Deutschfeistritz, Semriach, Graz, Gratwein-Straßengel, Gratkorn, Sankt Oswald bei Plankenwarth	25000.0	320901.0		general; alps
ATTP_6-M3634637R0	Marktgemeinde Staich-Pürgg ARA Staich 12/1347	Marktgemeinde Staich-Pürgg	8950.0	Staich-Pürgg	Hauptplatz	27	Styria	Austria	459042.2985	403742.0765	47.5304942	14.11696421	Staich-Pürgg, Wörschach	2200.0	3984.0		general; alps
ATTP_6-M3634931R0	AWV Oberes Lafnitztal ARA Lafnitz Rohrbach 7/3617	Abwasserverband Oberes Lafnitztal	8234.0	Rohrbach an der Lafnitz	Obere Hauptstraße	17	Styria	Austria	603560.6829	387588.8855	47.35612204	16.02845426	Dechantskirchen, Lafnitz, Rohrbach an der Lafnitz	3842.0	6129.0		general; alps
ATTP_6-M3641482R0	EMREG_BE_RHV Pöls	Reinhaltungsverband Pöls	8761.0	Pöls	Dr. Angeli Luigi Straße	9	Styria	Austria	495707.9898	369471.3972	47.21783342	14.596611	Pöls-Oberkurzheim, Oberwölz , Hohentauern, Pölstal	9000.0	8905.0		general; alps
ATTP_6-M3646738R0	WV Mürzverband ARA St. Marein/ Mürz III 2/669	WV Mürzverband	8605.0	Diemlach	Linke Mürzzeile	20	Styria	Austria	552809.0985	398661.3881	47.4695593	15.36050007	Sankt Marein im Mürztal, Kapfenberg, Sankt Lorenzen im Mürztal, Kindberg, Stanz im Mürztal	16600.0	39047.0		general; alps
ATTP_6-M3647058R0	WV Mürzverband, Gde. Kapfenberg ARA Kapfenberg Mürz IV 2/827	WV Mürzverband	8605.0	Diemlach	Linke Mürzzeile	20	Styria	Austria	546201.4015	394060.9889	47.4296953	15.27132738	Kapfenberg, Sankt Marein im Mürztal, Tragöß-Sankt Katharein, Sankt Lorenzen im Mürztal	28000.0	30919.0		general; alps
ATTP_6-M3660561R0	AWV Raum Kirchbach ARA Kirchbach 4/1259	Abwasserverband Raum Kirchbach	8082.0	Glatzau	Glatzau	75	Styria	Austria	578757.7484	336843.4015	46.90699498	15.67992731	Kirchbach-Zerlach	2220.0	3236.0		general; alps
ATTP_6-M3666051R0	Gemeinde Pernegg ARA Pernegg - Gemeinde Pernegg an der Mur ARA Pernegg 2/852	Gemeinde Pernegg an der Mur	8132.0	Kirchdorf	Kirchdorf	16	Styria	Austria	551870.0969	385692.1047	47.35312618	15.34359883	Pernegg an der Mur	566.0	2341.0		general; alps
ATTP_6-M3669430R0	Gemeinde Thannhausen ARA Thannhausen Oberfladnitz 17/2962	Gemeinde Thannhausen	8160.0	Oberfladnitz-Thannhausen	Thannhausen	1	Styria	Austria	575350.5	371178.6	47.21671659	15.64862646	Thannhausen	1113.0	2439.0		general; alps
ATTP_6-M3670920R0	AWV Gröbming-Ennsboden ARA Gröbming Ennsboden 19/1231	Abwasserverband Gröbming-Ennsboden	8960.0	Niederöblarn	Gemeindeamt	96	Styria	Austria	444298.0806	393150.4496	47.43636529	13.92003978	Gröbming, Michaelerberg-Pruggern, Mitterberg-Sankt Martin, Aich	4713.0	7436.0		general; alps
ATTP_6-M3673679R0	AWV Gröbming-Ennsboden ARA Stein an der Enns 19/1393	Abwasserverband Gröbming-Ennsboden	8960.0	Niederöblarn	Gemeindeamt	96	Styria	Austria	446244.7203	394411.8591	47.44757994	13.94598461	Gröbming, Sölk, Mitterberg-Sankt Martin	1014.0	6491.0		general; alps
ATTP_6-M3673847R0	AWV Gröbming-Ennsboden ARA Niederöblarn 19/1000	Abwasserverband Gröbming-Ennsboden	8960.0	Niederöblarn	Gemeindeamt	96	Styria	Austria	451484.2581	398893.1224	47.48750731	14.01599817	Öblarn	1821.0	2002.0		general; alps
ATTP_6-M3674619R0	AWV Gröbming-Ennsboden ARA St. Martin am Grimming 19/1394	Abwasserverband Gröbming-Ennsboden	8960.0	Niederöblarn	Gemeindeamt	96	Styria	Austria	448756.8124	398467.6859	47.48388859	13.97974892	Mitterberg-Sankt Martin	902.0	1945.0		general; alps
ATTP_6-M3675325R0	Gemeinde Fohnsdorf ARA Fohnsdorf 8/671	Gemeinde Fohnsdorf	8753.0	Fohnsdorf	Hauptplatz	3	Styria	Austria	502735.3438	366443.4841	47.18952977	14.68870589	Fohnsdorf	6567.0	7672.0	ang_Politische.Gemeinden UND ang_Katastralgemeinden leer; GKZ manuell ergaenzt	general; alps
ATTP_6-M3679960R0	AWV Mittleres Kaichtal mit Södingtal ARA Söding 16/1499	Abwasserverband Mittleres Kaichtal mit Södingtal	8561.0	Großsöding	Grießbrückenweg	20	Styria	Austria	548908.8322	345287.8137	46.9903756	15.29094742	Hitzendorf, Sankt Bartholomä, Stallhofen, Geistthal-Södingberg, Mooskirchen, Krottendorf-Gaisfeld, Ligist, Söding-Sankt Johann	19780.0	25194.0		general; alps
ATTP_6-M3680278R0	Stadtgemeinde Fehring ARA Fehring 4/546	Stadtgemeinde Fehring-GSR_2015	8350.0	Fehring	Grazerstraße	1	Styria	Austria	604292.484	341758.3947	46.94376883	16.01720444	Fehring, Kapfenstein, Riegersburg	5658.0	13756.0		general; alps
ATTP_6-M3685913R0	AWV Raum Zeltweg ARA Zeltweg 8/737	Abwasserverband Raum Zeltweg	8740.0	Zeltweg	Laingerweg	36	Styria	Austria	508090.5411	366333.6746	47.18768131	14.75935173	Fohnsdorf, Weißkirchen in Steiermark, Zeltweg, Lobmingtal, Spielberg, Obdach	16500.0	30540.0		general; alps
ATTP_6-M3690570R0	RHV Voitsberg ARA Voitsberg 16/1020	Reinhaltungsverband Voitsberg	8570.0	Voitsberg	Erzherzog-Johann-Straße	56	Styria	Austria	540774.25	349551.9256	47.03052334	15.18534427	Voitsberg, Bärnbach, Kaich bei Voitsberg, Köflach, Rosental an der Kaich	12425.0	28168.0		general; alps
ATTP_6-M3691867R0	WV Ausseerland ARA Bad Aussee 18/375	Wasserverband Ausseerland	8990.0	Bad Aussee	Austegweg	146	Styria	Austria	432028.8734	411444.573	47.60167581	13.75865944	Altaussee, Bad Aussee, Grundlsee, Bad Mitterndorf	11096.0	12881.0		general; alps
ATTP_6-M3699458R0	Stadtgemeinde Murau ARA Murau 14/528	Stadtgemeinde Murau-GSR_2015	8850.0	Murau	Raffaltplatz	10	Styria	Austria	465089.1422	356876.9969	47.10827079	14.19044519	Murau, Sankt Georgen am Kreischberg	5853.0	5316.0		general; alps
ATTP_6-M3702105R0	Marktgemeinde St. Margarethen an der Raab, ARA St. Margarethen an der Raab 17/2198	Marktgemeinde St. Margarethen an der Raab	8321.0	Sankt Margarethen an der Raab	St. Margarethen an der Raab	163	Styria	Austria	584035.4722	351496.5813	47.03732503	15.75517401	St. Margarethen an der Raab, Hofstätten an der Raab, Markt Hartmannsdorf	1259.0	9360.0		general; alps
ATTP_6-M3710516R0	Gemeinde Kitzeck im Sausal ARA Kitzeck Fresing 10/2267	Gemeinde Kitzeck im Sausal	8442.0	Steinriegel	Steinriegel	11	Styria	Austria	562119.0684	320766.1274	46.76669302	15.45579917	Sankt Andrä-Höch	1197.0	1731.0		general; alps
ATTP_6-M3710856R0	AWV Feldbach-Mittleres Raabtal ARA Feldbach Raabau 4/435	Abwasserverband Feldbach-Mittleres Raabtal	8330.0	Feldbach	Raabau	170	Styria	Austria	597325.9686	342545.6498	46.952974	15.92607225	Fehring, Feldbach, Paldau, Edelsbach bei Feldbach, Gs, Bad Gleichenberg, Riegersburg, Eichkögl, Kirchberg an der Raab, Sankt Stefan im Rosental	18612.0	51314.0		general; alps
ATTP_6-M3719878R0	Marktgemeinde Sibelkirchen ARA Sibelkirchen 17/2736	Marktgemeinde Sibelkirchen	8261.0	Sinabelkirchen	Sinabelkirchen	8	Styria	Austria	589669.5885	358367.2876	47.09751248	15.83219271	Gleisdorf, Sibelkirchen, Gersdorf an der Feistritz	4225.0	16740.0		general; alps
ATTP_6-M3720167R0	AWV Haus-Aich ARA Aich Assach 19/1234	AWV Haus-Aich	8966.0	Aich	Gössenbergstraße	8	Styria	Austria	438753.9663	391734.1285	47.42397343	13.84639764	Aich, Haus	2233.0	3716.0		general; alps
ATTP_6-M3725339R0	Gemeinde Kapfenstein ARA Kapfenstein 4/1496	Gemeinde Kapfenstein	8353.0	Kapfenstein	Kapfenstein	123	Styria	Austria	602910.1579	331547.195	46.85237144	15.99446501	Bad Gleichenberg, Kapfenstein, Sankt An am Aigen, Fehring, Feldbach	485.0	29959.0		general; alps
ATTP_6-M3728231R0	Marktgde. Lebring-St. Margarethen ARA Lebring St. M. 10/1278	Marktgemeinde Lebring-St.Margarethen	8403.0	Bachsdorf	Bachsdorfer Straße	80	Styria	Austria	569125.0273	329553.8134	46.84397451	15.55078177	Gralla, Lang, Tillmitsch, Lebring-Sankt Margarethen	2025.0	9338.0		general; alps
ATTP_6-M3728315R0	Marktgemeinde Gralla ARA Gralla 10/1789	Marktgemeinde Gralla	8431.0	Gralla	Schulstraße	7	Styria	Austria	571457.8435	326519.3582	46.81608006	15.58021168	Gralla	1817.0	2511.0		general; alps
ATTP_6-M3734040R0	Gemeinde Stadl-Predlitz, ARA Stadl a.d.M. 14/1019	Gemeinde Stadl-Predlitz-GSR_2015	8862.0	Stadl-Predlitz	Stadl an der Mur	120	Styria	Austria	450142.8831	354650.2345	47.08954358	13.99322763	Stadl-Predlitz	1549.0	1660.0		general; alps
ATTP_6-M3740483R0	Marktgemeinde St. Ruprecht an der Raab ARA St. Ruprecht an der Raab 17/2718	Marktgemeinde Sankt Ruprecht an der Raab-GSR_2015	8181.0	Sankt Ruprecht an der Raab	Untere Hauptstraße	27	Styria	Austria	577166.6797	363034.5776	47.14298289	15.66937114	Ludersdorf-Wilfersdorf, Sankt Ruprecht an der Raab, Weiz	4197.0	19480.0		general; alps
ATTP_6-M3746456R0	Gemeinde Selzthal ARA Selzthal 12/1458	Gemeinde Selzthal	8900.0	Selzthal	Hauptstraße	19	Styria	Austria	474192.7362	406946.4752	47.55777671	14.31875562	Selzthal	1002.0	1551.0		general; alps
